mmm_timeseries_id,organisation_id,organisation_vertical,organisation_subvertical,organisation_marketing_sources,organisation_primary_territory_name,territory_name,date_day,currency_code,first_purchases,first_purchases_units,first_purchases_original_price,first_purchases_gross_discount,all_purchases,all_purchases_units,all_purchases_original_price,all_purchases_gross_discount,google_paid_search_spend,google_shopping_spend,google_pmax_spend,google_display_spend,google_video_spend,meta_facebook_spend,meta_instagram_spend,meta_other_spend,tiktok_spend,google_paid_search_clicks,google_shopping_clicks,google_pmax_clicks,google_display_clicks,google_video_clicks,meta_facebook_clicks,meta_instagram_clicks,meta_other_clicks,tiktok_clicks,google_paid_search_impressions,google_shopping_impressions,google_pmax_impressions,google_display_impressions,google_video_impressions,meta_facebook_impressions,meta_instagram_impressions,meta_other_impressions,tiktok_impressions,direct_clicks,branded_search_clicks,organic_search_clicks,email_clicks,referral_clicks,all_other_clicks,total_google_spend,total_meta_spend,day_of_week,week_of_year,month,is_weekend,is_holiday,total_google_spend_log,total_meta_spend_log
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-03-23,USD,18,27,2905.938889777,850.637979218,21,32,3540.943945492,1037.341935427,61.322025127,0.0,184.52,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,0.0,53142.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,49.0,372.0,66.0,307.0,124.0,245.842025127,0.0,3,12,3,0,0,5.508748557628416,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-03-24,USD,29,38,5208.971002289,1626.376755911,33,42,5855.961002289,1850.266755911,57.956960552,0.0,179.41,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.0,0.0,51550.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,34.0,349.0,26.0,287.0,83.0,237.366960552,0.0,4,12,3,0,0,5.4738113372983594,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-03-25,USD,25,30,3863.978092102,1219.593745741,31,40,4587.951157196,1371.847070207,44.697490144,0.0,169.05,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,0.0,41793.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,41.0,401.0,147.0,342.0,98.0,213.747490144,0.0,5,12,3,1,0,5.3694628734573016,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-03-26,USD,25,31,4377.0,1620.16,31,39,5159.000955272,1878.810696598,57.010731236,0.0,201.89,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,667.0,0.0,39947.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,47.0,365.0,97.0,314.0,83.0,258.90073123599996,0.0,6,12,3,1,0,5.5602997551717666,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-03-27,USD,30,37,4995.993511837,1766.962788822,33,43,5504.993511837,1892.962788822,82.377908624,0.0,190.73,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.0,0.0,39971.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,41.0,369.0,27.0,284.0,133.0,273.107908624,0.0,0,13,3,0,0,5.613521855953425,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-03-28,USD,22,25,3860.503463641,1355.740108915,25,29,4386.497950824,1505.191489507,74.17,0.0,106.46,0.0,49.57,0.0,0.0,0.0,0.0,92.0,0.0,189.0,0.0,11.0,0.0,0.0,0.0,0.0,3357.0,0.0,29489.0,0.0,3378.0,0.0,0.0,0.0,0.0,190.0,49.0,325.0,101.0,273.0,103.0,230.2,0.0,1,13,3,0,0,5.443283136798223,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-03-29,USD,25,32,4436.961170944,1425.013358684,28,35,4644.461170944,1490.813358684,105.150705308,0.0,188.11,0.0,27.39,0.0,0.0,0.0,0.0,134.0,0.0,252.0,0.0,12.0,0.0,0.0,0.0,0.0,6351.0,0.0,46691.0,0.0,1730.0,0.0,0.0,0.0,0.0,210.0,44.0,306.0,85.0,298.0,96.0,320.650705308,0.0,2,13,3,0,0,5.773466190635578,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-03-30,USD,27,31,4365.978646804,1415.853190599,29,33,4643.978646804,1464.503190599,85.68,0.0,242.84,0.0,6.87,0.0,0.0,0.0,0.0,187.0,0.0,356.0,0.0,4.0,0.0,0.0,0.0,0.0,8052.0,0.0,44810.0,0.0,180.0,0.0,0.0,0.0,0.0,173.0,42.0,332.0,37.0,224.0,84.0,335.39,0.0,3,13,3,0,0,5.818271201140899,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-03-31,USD,13,17,1736.975847967,522.853513572,17,21,2302.975847967,653.283513572,107.287685873,0.0,267.29,0.0,2.14,0.0,0.0,0.0,0.0,242.0,0.0,384.0,0.0,3.0,0.0,0.0,0.0,0.0,18231.0,0.0,45692.0,0.0,139.0,0.0,0.0,0.0,0.0,138.0,49.0,330.0,20.0,217.0,98.0,376.717685873,0.0,4,13,3,0,0,5.934147053808802,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-04-01,USD,25,27,3729.932300661,1034.057803322,31,33,4277.922300661,1216.947803322,99.309677984,0.0,325.19,0.0,2.82,0.0,0.0,0.0,0.0,174.0,0.0,519.0,0.0,1.0,0.0,0.0,0.0,0.0,8399.0,0.0,57982.0,0.0,216.0,0.0,0.0,0.0,0.0,164.0,64.0,397.0,131.0,238.0,113.0,427.319677984,0.0,5,13,4,1,0,6.05986982796003,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-04-02,USD,36,44,5371.449671388,1584.777796793,40,50,5916.436513188,1775.517778493,102.709385008,0.0,342.46,0.0,4.35,0.0,0.0,0.0,0.0,131.0,0.0,578.0,0.0,10.0,0.0,0.0,0.0,0.0,2062.0,0.0,61016.0,0.0,384.0,0.0,0.0,0.0,0.0,171.0,52.0,379.0,76.0,217.0,77.0,449.519385008,0.0,6,13,4,1,0,6.110401106107091,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-04-03,USD,23,28,4395.001186667,1287.501963388,25,31,4544.001186667,1324.651963388,151.688715908,0.0,248.34,0.0,6.8,0.0,0.0,0.0,0.0,401.0,0.0,424.0,0.0,1.0,0.0,0.0,0.0,0.0,21677.0,0.0,53934.0,0.0,591.0,0.0,0.0,0.0,0.0,205.0,42.0,325.0,106.0,225.0,104.0,406.828715908,0.0,0,14,4,0,0,6.010847272306633,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-04-04,USD,23,31,4301.99871796,1274.826661964,25,34,4530.98871796,1348.456661964,143.292229593,0.0,159.79,0.0,25.18,0.0,0.0,0.0,0.0,264.0,0.0,244.0,0.0,20.0,0.0,0.0,0.0,0.0,19477.0,0.0,42990.0,0.0,2005.0,0.0,0.0,0.0,0.0,200.0,39.0,322.0,52.0,217.0,79.0,328.262229593,0.0,1,14,4,0,0,5.79685448372401,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-04-05,USD,37,70,6338.970807204,1946.296298376,47,89,8006.960482694,2362.898313817,195.866187616,0.0,208.74,0.0,12.77,0.0,0.0,0.0,0.0,259.0,0.0,280.0,0.0,25.0,0.0,0.0,0.0,0.0,12017.0,0.0,48174.0,0.0,1302.0,0.0,0.0,0.0,0.0,161.0,54.0,315.0,218.0,204.0,93.0,417.376187616,0.0,2,14,4,0,0,6.036380998167438,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-04-06,USD,32,65,5584.931858349,1822.228004102,38,74,6203.420921103,2037.876299203,116.42,0.0,167.06,0.0,33.11,0.0,0.0,0.0,0.0,85.0,0.0,243.0,0.0,39.0,0.0,0.0,0.0,0.0,1182.0,0.0,38919.0,0.0,2402.0,0.0,0.0,0.0,0.0,211.0,52.0,325.0,98.0,263.0,104.0,316.59000000000003,0.0,3,14,4,0,0,5.760761242731186,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-04-07,USD,29,49,4752.98,1626.02,30,50,4851.982761742,1626.02,86.93,0.0,102.33,0.0,6.99,0.0,0.0,0.0,0.0,85.0,0.0,240.0,0.0,5.0,0.0,0.0,0.0,0.0,1329.0,0.0,33403.0,0.0,532.0,0.0,0.0,0.0,0.0,151.0,35.0,334.0,64.0,191.0,82.0,196.25,0.0,4,14,4,0,0,5.284471959725984,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-04-08,USD,27,48,4621.981773956,1590.701672985,31,57,5356.971773956,1854.811672985,93.93217835,0.0,167.5,0.0,10.72,0.0,0.0,0.0,0.0,110.0,0.0,365.0,0.0,4.0,0.0,0.0,0.0,0.0,1173.0,0.0,38902.0,0.0,942.0,0.0,0.0,0.0,0.0,200.0,40.0,314.0,35.0,238.0,82.0,272.15217835000004,0.0,5,14,4,1,0,5.610029069732131,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-04-09,USD,41,64,6783.979060114,2358.632680561,45,71,7335.979060114,2515.432680561,113.929482937,0.0,159.61,0.0,21.74,0.0,0.0,0.0,0.0,127.0,0.0,203.0,0.0,16.0,0.0,0.0,0.0,0.0,911.0,0.0,26215.0,0.0,1618.0,0.0,0.0,0.0,0.0,172.0,64.0,358.0,119.0,230.0,91.0,295.279482937,0.0,6,14,4,1,0,5.6913032079599555,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-04-10,USD,26,48,4486.470096473,1547.742812506,31,54,5252.470096473,1805.842812506,111.937079206,0.0,102.05,0.0,14.34,0.0,0.0,0.0,0.0,101.0,0.0,206.0,0.0,12.0,0.0,0.0,0.0,0.0,842.0,0.0,31764.0,0.0,1206.0,0.0,0.0,0.0,0.0,193.0,55.0,327.0,75.0,239.0,87.0,228.327079206,0.0,0,15,4,0,0,5.435149277989306,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-04-11,USD,24,48,3668.96072991,1113.172868352,31,60,5024.96072991,1600.192868352,110.936009453,0.0,119.1,2.86,1.12,0.0,0.0,0.0,0.0,116.0,0.0,180.0,4.0,1.0,0.0,0.0,0.0,0.0,948.0,0.0,24577.0,397.0,86.0,0.0,0.0,0.0,0.0,199.0,50.0,302.0,104.0,235.0,87.0,234.016009453,0.0,1,15,4,0,0,5.4596536371556486,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-04-12,USD,39,62,6377.952238316,2162.459912966,41,66,6734.952238316,2280.759912966,92.887440232,0.0,90.77,9.56,0.0,0.0,0.0,0.0,0.0,86.0,0.0,169.0,17.0,0.0,0.0,0.0,0.0,0.0,776.0,0.0,27004.0,1715.0,0.0,0.0,0.0,0.0,0.0,177.0,60.0,309.0,47.0,222.0,115.0,193.217440232,0.0,2,15,4,0,0,5.268978357345032,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-04-13,USD,40,65,7377.985807247,2396.865555323,47,79,8410.485807247,2767.285555323,118.77,0.0,136.59,38.78,0.0,0.0,0.0,0.0,0.0,104.0,0.0,217.0,21.0,0.0,0.0,0.0,0.0,0.0,1058.0,0.0,30575.0,1905.0,0.0,0.0,0.0,0.0,0.0,225.0,56.0,427.0,104.0,242.0,112.0,294.14,0.0,3,15,4,0,0,5.687449820035304,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-04-14,USD,21,28,3737.469404968,1275.182751085,27,35,4265.969404968,1465.682751085,139.0401565,0.0,107.3,26.55,0.0,0.0,0.0,0.0,0.0,147.0,0.0,189.0,22.0,0.0,0.0,0.0,0.0,0.0,10193.0,0.0,24411.0,2531.0,0.0,0.0,0.0,0.0,0.0,207.0,74.0,362.0,51.0,259.0,134.0,272.8901565,0.0,4,15,4,0,0,5.612727137324587,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-04-15,USD,27,31,4730.99,1403.8,31,37,5224.99,1596.6,78.62,0.0,176.91,36.77,0.0,0.0,0.0,0.0,0.0,82.0,0.0,283.0,19.0,0.0,0.0,0.0,0.0,0.0,2728.0,0.0,36810.0,2848.0,0.0,0.0,0.0,0.0,0.0,223.0,41.0,368.0,130.0,259.0,94.0,292.3,0.0,5,15,4,1,0,5.681195975983405,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-04-16,USD,39,50,6102.973201267,2012.282006603,49,76,7252.953201267,2412.872006603,81.378773489,0.0,202.94,28.35,0.0,0.0,0.0,0.0,0.0,142.0,0.0,335.0,18.0,0.0,0.0,0.0,0.0,0.0,4838.0,0.0,37458.0,1596.0,0.0,0.0,0.0,0.0,0.0,177.0,67.0,461.0,68.0,331.0,126.0,312.66877348900005,0.0,6,15,4,1,0,5.748337567650292,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-04-17,USD,28,33,5125.99,1801.55,37,47,6629.990691959,2466.632855198,62.340479242,0.0,152.16,19.69,0.0,0.0,0.0,0.0,0.0,143.0,0.0,244.0,16.0,0.0,0.0,0.0,0.0,0.0,9680.0,0.0,32930.0,1464.0,0.0,0.0,0.0,0.0,0.0,203.0,60.0,349.0,159.0,319.0,98.0,234.19047924199998,0.0,0,16,4,0,0,5.460395735791893,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-04-18,USD,30,34,5576.940743362,1808.176526169,34,38,6222.940743362,2053.626526169,60.898900543,0.0,158.95,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,7208.0,0.0,27830.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,61.0,356.0,77.0,314.0,107.0,219.84890054299998,0.0,1,16,4,0,0,5.397478759732657,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-04-19,USD,24,32,4055.988326889,1214.101087573,28,37,4674.988326889,1450.101087573,64.131200307,0.0,161.39,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,9752.0,0.0,28376.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,51.0,321.0,76.0,275.0,94.0,225.521200307,0.0,2,16,4,0,0,5.422838540132324,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-04-20,USD,26,34,5180.953313942,1773.731607507,30,39,5611.943313942,1924.571607507,47.884250667,0.0,147.98,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,6216.0,0.0,30967.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,47.0,352.0,38.0,252.0,86.0,195.864250667,0.0,3,16,4,0,0,5.2825144083026085,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-04-21,USD,20,24,3130.490754701,842.65088592,21,26,3178.490754701,859.45088592,46.95,0.0,153.87,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,0.0,31830.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,43.0,375.0,18.0,223.0,164.0,200.82,0.0,4,16,4,0,0,5.307376211036383,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-04-22,USD,30,38,4643.96510857,1274.914580127,37,49,6015.967079107,1755.94380756,45.803652568,0.0,179.9,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,0.0,40066.0,0.0,0.0,0.0,0.0,0.0,0.0,549.0,78.0,443.0,20.0,319.0,152.0,225.703652568,0.0,5,16,4,1,0,5.423643669284879,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-04-23,USD,34,43,5724.948297604,1855.987856787,34,43,5724.948297604,1855.987856787,47.493578575,0.0,216.55,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,20460.0,0.0,38819.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,43.0,355.0,22.0,338.0,104.0,264.043578575,0.0,6,16,4,1,0,5.579894259919052,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-04-24,USD,33,39,5907.981922404,1818.937306766,46,59,7966.968593587,2558.589466529,41.082809357,0.0,163.38,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,0.0,30644.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,53.0,379.0,129.0,280.0,140.0,204.462809357,0.0,0,17,4,0,0,5.325265041193127,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-04-25,USD,16,23,2774.970589967,1005.343979514,19,26,3331.970589967,1200.293979514,114.22,0.0,160.27,0.0,0.0,0.0,0.0,0.0,0.0,419.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,19154.0,0.0,31588.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,63.0,365.0,74.0,244.0,141.0,274.49,0.0,1,17,4,0,0,5.61855133029354,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-04-26,USD,28,30,4597.970560323,1483.638757047,38,45,6314.962967064,2150.482653908,65.06,0.0,177.837522541,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,683.0,0.0,24744.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,82.0,356.0,387.0,228.0,139.0,242.897522541,0.0,2,17,4,0,0,5.496748147486808,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-04-27,USD,48,57,9485.993417234,3679.293246798,52,61,10291.994181259,4001.689140626,55.219706419,0.0,123.61,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,2063.0,0.0,26865.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,59.0,367.0,195.0,196.0,105.0,178.829706419,0.0,3,17,4,0,0,5.192010327628367,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-04-28,USD,31,38,5845.000170697,1998.298569315,39,56,7086.000096548,2579.802747965,60.112903187,0.0,144.1,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1542.0,0.0,29906.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,58.0,407.0,59.0,240.0,102.0,204.212903187,0.0,4,17,4,0,0,5.324047992347951,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-04-29,USD,38,43,6538.486423287,2178.088569315,42,48,7074.476423287,2386.478569315,75.17,0.0,165.01,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,681.0,0.0,36459.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,64.0,439.0,59.0,225.0,109.0,240.18,0.0,5,17,4,1,0,5.485543542675447,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-04-30,USD,41,48,7525.988211354,2724.800749366,47,55,8496.991958764,3113.199318681,154.024259257,0.0,177.2,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,1452.0,0.0,35844.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,73.0,421.0,205.0,281.0,112.0,331.22425925699997,0.0,6,17,4,1,0,5.805810220572524,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-05-01,USD,37,42,6572.993262692,2317.49835371,47,53,8244.963262692,2982.29835371,183.148675485,0.0,139.61,0.0,0.0,0.0,0.0,0.0,0.0,376.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,14503.0,0.0,29737.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,41.0,338.0,96.0,245.0,96.0,322.758675485,0.0,0,18,5,0,0,5.779998409519583,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-05-02,USD,44,52,7667.487544855,2898.4376124,47,59,8059.987544855,3047.6376124,175.146376774,0.0,250.664287947,0.0,0.0,0.0,0.0,0.0,0.0,215.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,4560.0,0.0,40275.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,39.0,427.0,297.0,224.0,93.0,425.81066472099997,0.0,1,18,5,0,0,6.056340506746621,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-05-03,USD,33,106,7188.93822047,2703.383349573,40,117,8031.931644811,3030.583252232,120.749181597,0.0,212.5,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,40214.0,0.0,37939.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,39.0,394.0,114.0,232.0,84.0,333.249181597,0.0,2,18,5,0,0,5.811886767503363,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-05-04,USD,40,50,7162.489222406,2688.636494095,45,60,8097.49301502,3182.052478791,73.116606835,0.0,175.37,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,753.0,0.0,39263.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,42.0,388.0,69.0,231.0,86.0,248.486606835,0.0,3,18,5,0,0,5.519405233730709,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-05-05,USD,53,59,10445.980677991,4021.890271196,59,65,11669.98248103,4431.890257282,182.250235298,0.0,216.132018987,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,1228.0,0.0,42659.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,39.0,384.0,51.0,297.0,73.0,398.38225428500004,0.0,4,18,5,0,0,5.9899189890607305,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-05-06,USD,37,49,7297.959434517,2728.966805458,43,56,8495.959434517,3208.166805458,148.377203058,0.0,282.06,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,1594.0,0.0,51051.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,33.0,458.0,210.0,248.0,67.0,430.437203058,0.0,5,18,5,1,0,6.067121968201542,0.0
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-05-07,USD,54,74,9712.961803038,3277.543689564,61,82,10814.961803038,3718.343689564,118.777198484,0.0,327.153669831,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,1108.0,0.0,59188.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,36.0,405.0,95.0,302.0,76.0,445.930868315,0.0,6,18,5,1,0,6.102403925639517,0.0
